id_curriculo_componente;id_curriculo;id_componente_curricular;semestre_oferta;tipo_vinculo_componente;nivel_ensino;id_componente;tipo_componente;codigo;nivel;nome;unidade_responsavel;ch_teorico;ch_pratico;ch_estagio;ch_total;ch_dedicada_docente;ch_ead;cr_max_ead;permite_horario_flexivel;qtd_unidades;procedimentos_avaliacao;equivalencia;pre_requisito;co_requisito;ementa;bibliografia;objetivos;conteudo;competencias_habilidades;referencias;ano_programa;periodo_programa;modalidade;curso_componente;relacao_BES;relacao_BCC;relacao_BTI_L;relacao_BIA
171836044;171836029;57601;0;OPTATIVO;GRADUAÇÃO;57601;MÓDULO;ECT2532;G;PRÁTICAS DE LEITURA E ESCRITA DE GÊNEROS ACADÊMICOS EM INGLÊS;ESCOLA DE CIÊNCIAS E TECNOLOGIA;60;0;0;60;60;0;20;false;3;;;ECT3305 ;;Práticas de leitura e escrita em língua inglesa para a área de Ciências e Tecnologia.;;"- Desenvolver as capacidades de leitura, interpretação, reflexão crítica e exposição de ideias em textos de diferentes gêneros discursivos em língua inglesa na área de Ciências e Tecnologia.
- Produzir textos em inglês de gêneros acadêmicos específicos.
- Aprimorar conhecimentos teóricos e práticos que favoreçam a pesquisa como um processo contínuo de construção do conhecimento na área de C&T.
";"1. Noções de pesquisa e de escrita acadêmica:
1.1. Main principles of the academic research
1.2. Academic Writing
1.3. Academic Vocabulary
1.4. The activity of writing
1.5. Grammar of academic discourse

2. Teoria geral dos gêneros: forma, estrutura e linguagem.
2.1. Summary
2.2. Abstract
2.3. Review
2.4. Project
2.5. Article
";;;2024;2;Presencial;CIÊNCIAS E TECNOLOGIA;naodefinido;naodefinido;naodefinido;naodefinido
133804516;133804382;52796;0;OPTATIVO;GRADUAÇÃO;52796;MÓDULO;IMD0414;G;SISTEMA DE INFORMAÇÃO DISTRIBUÍDO;INSTITUTO METROPOLE DIGITAL;45;15;0;60;0;0;20;true;3;;;IMD0410 ;;"Interoperabilidade entre sistemas de informações; Formas e arquiteturas de integração de sistemas; Arquitetura orientada a serviços (SOA); Web Services; Protocolos de invocação remota; Sistemas Orientados a Mensagens; Prática com integração de sistemas de informação;";;A definir;A definir;;;2023;1;Presencial;TECNOLOGIA DA INFORMAÇÃO;optativaNova;naodefinido;optativa;naodefinido
134044556;134044403;52680;0;OPTATIVO;GRADUAÇÃO;52680;MÓDULO;IMD0402;G;DESIGN DE SOFTWARE I;INSTITUTO METROPOLE DIGITAL;60;0;0;60;0;0;20;true;3;;( IMD0423 ) ;;;"Processo de design; Espaço de design de software; Técnicas para elicitação e modelagem de requisitos; Representações para requisitos; Conceitos de interação, interface, usabilidade, comunicabilidade e acessibilidade; Projeto de interação e interface com usuário; Representações para interação e interface com usuário.";;;;;;;;Presencial;TECNOLOGIA DA INFORMAÇÃO;naodefinido;naodefinido;equivalente;naodefinido
133795157;133795010;52791;0;OPTATIVO;GRADUAÇÃO;52791;MÓDULO;IMD0409;G;DESENVOLVIMENTO DE SISTEMAS WEB II;INSTITUTO METROPOLE DIGITAL;30;30;0;60;0;0;20;true;3;;( DIM0547 ) ;;( IMD0404 ) ;"Padrão Model-View-Controler: interface com usuário, negócio e dados; Arquitetura de multicamadas e middleware; Programação da parte servidor; Desenvolvimento Web MVC, preferencialmente com framework JSF; Processamento de Negócio, preferencialmente com EJB e/ou Spring; Serviços Web.";;"- Introduzir os conceitos e características associado ao
desenvolvimento de uma aplicação corporativa
- Apresentar uma plataforma de desenvolvimento de aplicações
corporativas, incluindo ferramentas de desenvolvimento (frameworks), e
servidores de aplicação
- Capacitar o aluno para aplicação de boas práticas em arquiteturas de
aplicações corporativas baseado no uso de padrões de arquitetura e de
projeto
- Apresentar ao aluno um processo de desenvolvimento ágil aplicado no
contexto de aplicações corporativas
- Capacitar o aluno para o desenvolvimento de aplicações corporativas
usando tecnologias modernas
";"- Introdução a aplicações corporativas (Histórico, Arquitetura de
referência em camadas, Padrão MVC)
- Componentes de software
- Plataforma de desenvolvimento para sistemas corporativos (JavaEE)
- Servidores de Aplicação e Deploy
- Ferramentas para Camada de Apresentação (Tecnologias: Servlets, JSP, JSF)
- Ferramentas para Camada de Negócio (Tecnologias: EJB - Enterprise Java
Beans)
- Ferramentas para Camada de Acesso a Dados (integração)
- Mapeamento O/R (JPA)
- Padrões de projeto arquiteturais (corporativos)
- Introdução a Serviços Web";;;2024;2;Presencial;TECNOLOGIA DA INFORMAÇÃO;equivalente;equivalente;optativa;naodefinido
133795103;133795010;61096;0;OPTATIVO;GRADUAÇÃO;61096;MÓDULO;IMD0241;G;TÓPICOS ESPECIAIS EM SISTEMAS DE INFORMAÇÃO DE GESTÃO B;INSTITUTO METROPOLE DIGITAL;60;0;0;60;0;0;20;true;3;;;;;A definir.;;Tópicos relacionados a sistemas de informações distribuídos.;Tópicos relacionados a sistemas de informações distribuídos.;;;2023;1;Presencial;TECNOLOGIA DA INFORMAÇÃO;optativaNova;naodefinido;optativa;naodefinido
51024662;510230607;2037014;4;OBRIGATÓRIO;GRADUAÇÃO;2037014;DISCIPLINA;BSI2201;G;BANCO DE DADOS;CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS;30;30;0;60;0;0;20;false;3;;( DCT2201 ) ;( BSI1104 ) OU ( BSI1106 ) ;;Introdução aos sistemas de gerenciamento de banco de dados. Arquitetura de banco de dados. Modelos de dados. Linguagens de descrição e manipulação de dados. Descrição e exemplo de aplicação de mode-lo racional. Aspectos de implementação de sistemas de gerenciamento de banco de dados: processamento de consultas, processamento de transações, organização de arquivos e indexação.;;"	Apresentar conceitos de banco de dados;
	Formalização de modelos de banco de dados;
	Apresentar Álgebra Relacional;
	Apresentar Mapeamentos entre modelos;
	Utilizar Linguagens de consulta;
	Instalar e Utilizar SGBD's;
	Discutir problemas de concorrência e segurança de dados. 
";"	Introdução
	Sistemas de Gerência de BD
	Modelos de Dados: Rede, Hierárquico, Relacional, E-R, Orientado a Objetos
	Mapeamentos
	Normalização
	Álgebra Relacional
	Linguagens de Consulta
	Integridade, Visões, Autorização de Acesso, Recuperação a Falhas
	Transações e Controle de Concorrência
	Projeto de Banco de Dados e Implementação 
";"Ao completar este componente, o aluno terá conhecimento sobre o histórico de bancos de
dados, bem como será capaz de: produzir e checar diagramas de especificação; projetar
estruturas relacionais válidas e normalizadas a partir de diagramas; criar aplicações
centradas em dados. 
";;2010;2;Presencial;;naodefinido;naodefinido;naodefinido;naodefinido
151036502;133797961;72710;0;OPTATIVO;GRADUAÇÃO;72710;MÓDULO;IMD1155;G;ANÁLISE DE REDES;INSTITUTO METROPOLE DIGITAL;30;30;0;60;0;0;20;true;3;;;;;"Fundamentos de análise de redes; redes regulares e complexas; análise estatística em redes; mineração em redes sociais; e ferramentas. ";;a definir;a definir;;;2023;1;Presencial;;naodefinido;optativa;optativa;naodefinido
105694168;105694093;2054927;8;OBRIGATÓRIO;GRADUAÇÃO;2054927;DISCIPLINA;DIM0524;G;DESENVOLVIMENTO DE SISTEMAS PARA DISPOSITIVOS MÓVEIS;DEPARTAMENTO DE INFORMÁTICA E MATEMÁTICA APLICADA;60;0;0;60;0;0;20;false;3;;;IMD0040 OU DIM0111 OU DIM0116 OU ( DIM0176 E DIM0117 ) ;;Motivação para o Desenvolvimento de Sistemas para Dispositivos Móveis (SDM). Características, Desafios e Prin-cípios para o desenvolvimento de SDMs. Arquiteturas de software para SDMs. Padrões de projeto para SDMs. Plataformas, linguagens de programação e ambientes de desenvolvimento para SDMs. ;;"	Prover capacitação para a aplicação de boas práticas em arquiteturas de sistemas móveis, através do uso de princípios, boas práticas e tecnologias voltadas para este tipo de ambiente
	Prover capacitação para o desenvolvimento de aplicações móveis usando tecnologias modernas
	Prover capacitação para fazer uso dos serviços presentes nas plataformas de dispositivos móveis
	Identificar o processo de construção e implantação de uma aplicação móvel
	Integrar de dispositivos móveis com sistemas de informação utilizando serviços Web

COMPETÊNCIAS E HABILIDADES
	Conhecer tecnologias e técnicas envolvidas no desenvolvimento aplicações para dispositivos móveis
	Projetar, implementar e implantar aplicações para dispositivos móveis fazendo uso das plataformas de dispositivos móveis
	Possuir capacidade de análise crítica de soluções para o desenvolvimento de aplicações móveis
	Possuir domínio de técnicas e tecnologias para o projeto de arquiteturas de aplicações móveis, assim como uso de boas práticas para implementação das mesmas
";"	Introdução à plataforma Android e sua arquitetura
	Componentes da plataforma Android: Activities, Content Providers, Services e Broadcast Receivers
	Configuração do Android Studio
	Aplicações no Android (AndroidManifest.xml, Activities, Resources, Logging, API de compatibilidade, permissões de acesso)
	Activities e seu ciclo de vida
	Threads no Android (UI thread, Handlers e AsyncTasks)
	Introdução ao Material Design
	Interface Gráfica com Layouts, Views, Adapters, Dialogs, Actions Bar e Menus
	Interface Gráfica com Fragments
	Integrando componentes com Intents
	Broadcast Receivers e seu ciclo de vida
	Recursos do dispositivo: Notificação, Toasts e Alarms
	Services e seu ciclo de vida
	Serviços de localização
	Integração de aplicativos com o Google Maps
	Armazenamento em arquivo e banco de dados (SQLite)
	Content Providers e seu ciclo de vida
	Serviços Web e consumo de APIs
	Publicação na Google Play Store
";;;2024;2;Presencial;;obrigatoria;optativa;optativa;optativa
134044468;134044403;2054950;0;OPTATIVO;GRADUAÇÃO;2054950;DISCIPLINA;DIM0534;G;TÓPICOS ESPECIAIS EM ENGENHARIA DE SOFTWARE IV;DEPARTAMENTO DE INFORMÁTICA E MATEMÁTICA APLICADA;60;0;0;60;0;0;20;true;3;;;;;"Este componente cobre temas de Engenharia de Software não
contemplados em outros componentes curriculares, podendo variar a cada
oferta de turma. A área de Engenharia de Software é extremamente
dinâmica e requer que, além de um conjunto fixo de componentes
obrigatórios e optativos com ementa pré-definida, se tenha a flexibilidade
de oferecer ao aluno exposição a temas inovadores e de tendências atuais
que, mais tarde, após algum amadurecimento, podem vir a ser
introduzidos como componentes optativos. Para permitir que o aluno
participe de turmas de diferentes temas, no mesmo ou em diferentes
semestres, é necessário termos um conjunto de códigos para que temas
diferentes sejam oferecidos com códigos diferentes pela coordenação do
curso de forma rotativa ao longo do tempo. Este é o quarto componente
de 60 horas-aula desta sequência.
";;Variável, de acordo com o tópico escolhido.;Variável, de acordo com o tópico escolhido.;;;2024;2;Presencial;;optativaES;optativa;optativa;naodefinido
171836043;171836029;46696;0;OPTATIVO;GRADUAÇÃO;46696;ATIVIDADE;ECP0904;G;ESTUDOS AVANÇADOS IV;COORDENAÇÃO DO CURSO ENGENHARIA DE COMPUTAÇÃO;90;0;0;90;0;0;20;false;1;;;;;Atividade que representa a aprovação em disciplinas de pós-graduação, caracterizando estudos avançados na área de Engenharia de Computação.;;;;;;;;Presencial;;naodefinido;naodefinido;naodefinido;naodefinido
133795073;133795010;55370;0;OPTATIVO;GRADUAÇÃO;55370;MÓDULO;DIM0613;G;INTELIGENCIA ARTIFICIAL;DEPARTAMENTO DE INFORMÁTICA E MATEMÁTICA APLICADA;60;0;0;60;0;0;20;false;3;;;( DIM0601 OU DIM0157 ) E ( EST0323 OU EST0166 ) E ( DIM0120 OU IMD0030 OU DIM0176 ) ;;"Formas alternativas de pensar sobre AI. Representação do Conhecimento e raciocínio (redes semânticas, redes de herança, sistemas especialistas e ontologia). Incerteza (Probabilidade, lógica, lógica fuzzy e inferência, teorema de Bayes). Raciocínio baseado em incerza ao longo do tempo (cadeia de Markov e HMM). Sistemas multiagentes. Busca. Problemas de busca com restrições. Planejamento. Aprendizado. Utilidade e tomada de decisão. Aprendizado
supervisionado, não supervisionado e por reforço. Como classificar de forma otimizada.";;O discente deve finalizar esse componente curricular tendo uma visão geral dos conteúdos de inteligência artificial.;Introduction. What does this course cover?, Alternate ways of thinking about AI, Knowledge representation and reasoning, Uncertainty, Uncertain reasoning over time, Multiagent systems, Search, Constraint satisfaction problems, Planning, Learning, Unsupervised learning, Reinforcement learning, Evolutionary learning, Utility and decision-making;;;2024;2;Presencial;CIÊNCIA DA COMPUTAÇÃO;naodefinido;flextoria;optativa;naodefinido
171836054;171836029;77572;0;OPTATIVO;GRADUAÇÃO;77572;MÓDULO;ECT3621;G;FUNDAMENTOS DA TERMODINÂMICA;ESCOLA DE CIÊNCIAS E TECNOLOGIA;0;0;0;30;0;0;20;true;2;;ECT1314 OU ECT1304 OU ECT2304 ;ECT3306 ;;Temperatura e calorimetria. Transmissão de calor. Primeira lei da termodinâmica. Segunda lei da termodinâmica e entropia. Abordagem microscópica da termodinâmica. Aplicações.;;"- Capacidade de identificar, avaliar e resolver problemas, enfrentar desafios e responder a novas demandas da sociedade contemporânea;
- Capacidade de comunicação e argumentação em suas múltiplas formas;
- Capacidade de atuar em áreas de fronteira e interfaces de diferentes disciplinas e campos de saber;
- Capacidade de reconhecer especificidades regionais ou locais,
contextualizando-as e relacionando-as com a situação global;
- Comprometimento com a sustentabilidade nas relações entre ciência, tecnologia, economia, sociedade e ambiente;
- Capacidade de avaliar criticamente o impacto social e a viabilidade econômica das iniciativas na área de Ciências e Tecnologia;
- Analisar e compreender os fenômenos físicos e químicos por meio demodelos simbólicos, físicos e outros, verificados e validados por
experimentação.";Temperatura e calorimetria. Transmissão de calor. Primeira lei da termodinâmica. Segunda lei da termodinâmica e entropia. Abordagem microscópica da termodinâmica. Aplicações.;;;2024;2;Presencial;;naodefinido;naodefinido;naodefinido;naodefinido
181666148;181661632;80466;0;OPTATIVO;GRADUAÇÃO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
134044592;134044403;55053;0;OPTATIVO;GRADUAÇÃO;55053;MÓDULO;IMD0420;G;TÓPICOS AVANÇADOS EM GOVERNANÇA DE TI;INSTITUTO METROPOLE DIGITAL;30;30;0;60;0;0;20;false;3;;;( IMD0411 ) ;;Governança. Diferenças entre Governança, Gestão e Operação da TI. Razões para Evidencia. Quem deveria governar a TI. Governança de TI. Transparência. Alinhamento Estratégico da TI. Alinhamento Estratégico da TI baseado no Balanced Scorecard. Principais Decisões em TI. Matriz de Governança. Melhores Práticas. Modelos de Governança. Modelo de melhores práticas COBIT. Impactos da Computação em Nuvem na Governança de TI.;;;;;;;;Presencial;TECNOLOGIA DA INFORMAÇÃO;naodefinido;naodefinido;optativa;naodefinido
96771952;510230607;26876;0;OPTATIVO;GRADUAÇÃO;26876;DISCIPLINA;DHG0248;G;SEMINÁRIO DE MEIO AMBIENTE E DESENV. SUSTENT. NO SEMI-ARIDO;CERES - DEPARTAMENTO DE GEOGRAFIA;60;0;0;60;60;0;20;false;3;;;;;O SEMINÁRIO ABORDARÁ TÓPICOS QUE SERÃO DEFINIDOS A PARTIR DE INTERESSES DOS ALUNOS E/OU DEMANDAS DA SOCIEDADE SOBRE MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTÁVEL NO SEMI-ÁRIDO.                  ;;;;;;;;Presencial;;naodefinido;naodefinido;naodefinido;naodefinido
179322351;133804382;81404;0;OPTATIVO;GRADUAÇÃO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
105694106;105694093;2054916;0;OPTATIVO;GRADUAÇÃO;2054916;DISCIPLINA;DIM0519;G;QUALIDADE DE SOFTWARE;DEPARTAMENTO DE INFORMÁTICA E MATEMÁTICA APLICADA;60;0;0;60;0;0;20;false;3;;( DIM0448 ) ;;;Históricos dos modelos de Qualidade. O conceito de Qualidade em Software. Qualidade de Produto de software. Modelos de Normalização. Modelos de Qualidade de Produto de Software: métricas. Modelos de métrica de pro-cesso. Modelos de Qualidade de Produto de Software. Qualidade de Processo de Software.;;"Proporcionar aos alunos um contato estruturado com o estado da arte na área dos modelos da Qualidade Total, de modo a que seus fundamentos possam ser compreendidos.

Debater a aplicação dos conceitos desses modelos ao contexto de serviços e, principalmente, ao projeto de sistemas e desenvolvimento de software, despertando a competência para analisar e selecionar um modelo de qualidade de software.

Criar embasamento teórico para suportar o projeto de processos eficientes de software, em conformidade com a capacidade e características organizacionais, bem como pela demanda do cliente.

Criar incentivos à motivação dos alunos no sentido da pesquisa de temas em qualidade de software utilizando os recursos da internet com a descoberta de modelos não explicitamente abordados em sala como os modelos da família RUP, Extreme Programming (XP), SCRUM, DSDM, EVO, PMBOK, SWBOK, etc. Ou ainda para desenvolver laços de associação a grupos voluntários como o SPIN, para a qualidade de software.";"As empresas modernas e o contexto da qualidade. 
Históricos dos modelos de Qualidade  Primeira Onda  inspeção.
Históricos dos modelos de Qualidade  Segunda Onda  a garantia da qualidade.
Históricos dos modelos de Qualidade  Terceira Onda  gestão da qualidade e gestão pela qualidade. Os modelos de excelência. A demanda do meio-ambiente e os modelos 4Q.
As aplicações do modelo 4Q para a promoção da qualidade. O conceito de Qualidade em Software.
Dificuldades de aplicação prática do conceito de Qualidade de Software. Dificuldades conceituais, dificuldades de processo e práticas.
Qualidade de Produto de software  conceito e enquadramento dentro do modelo geral da qualidade total.
Exemplos das características necessárias para os Modelos de Produto de Software
Ferramentas da qualidade: PDCA, Diagrama de causa x efeito. Diagrama de correlação
Ferramentas da qualidade: Qualitiy Function Deployment
O modelo de Normalização ISO 9000.
Aplicação das ISO 9000 ao desenvolvimento de Software.
Estudos dos modelos de Qualidade de Produto de Software: Conceito de mensuração de requisitos  métrica. Modelos de métrica de processo: Modelo de Rayleigh, COCOMO, SOFTCOST.
Modelos de métrica de processo: SPQR, COPMO, ESTIMACS, Confiabilidade.
Estudos dos modelos de Qualidade de Produto de Software: Modelo de McCall.
Modelo de Boehm, Modelo de McConnel, Modelo de Gibb.
Modelo de Dromey
Qualidade de Processo de Software: Meta modelo de Wung. Introdução ao CMM
Modelo SW-CMM  1ª parte  visão geral
Modelo SW-CMM  2ª parte  práticas e áreas chaves.
CMMI. Diferenças com o CMM. - CIENTEC
Modelo TSP e PSP - CIENTEC
Quality Improvement Paradigm (QIP)
Modelo SPICE - ISO/IEC 15504
Modelo SPICE  2ª parte: detalhamento dos requisitos.
Modelos de Gestão de Software: Conceitos básicos. Introdução ao Modelo Trillium.
Modelos de Gestão  PNQ e IDEAL. Abordagem GOAL/Question/Metric (GQM)
Modelo EFQM-SPICE.
";;;2022;1;Presencial;;optativaES;equivalente;naodefinido;naodefinido
